Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
GLIBA,GCI LIBERTY INC CLASS A,Equity,0.02,55.91,65182,3644325.62,3644325.62,Communication,BF7J0Q0,US36164V3050,NASDAQ
TDC,TERADATA CORP,Equity,0.02,47.75,75915,3624941.25,3624941.25,Information Technology,B247H10,US88076W1036,New York Stock Exchange Inc.
AIZ,ASSURANT INC,Equity,0.02,99.7,36347,3623795.9,3623795.9,Financials,2331430,US04621X1081,New York Stock Exchange Inc.
CREE,CREE INC,Equity,0.02,56.93,63498,3614941.14,3614941.14,Information Technology,2232351,US2254471012,NASDAQ
GNTX,GENTEX CORP,Equity,0.02,20.68,174754,3613912.72,3613912.72,Consumer Discretionary,2366799,US3719011096,NASDAQ
CIT,CIT GROUP INC,Equity,0.02,50.97,70466,3591652.02,3591652.02,Financials,B4Z73G0,US1255818015,New York Stock Exchange Inc.
GPS,GAP INC,Equity,0.02,25.56,139508,3565824.48,3565824.48,Consumer Discretionary,2360326,US3647601083,New York Stock Exchange Inc.
AXTA,AXALTA COATING SYSTEMS LTD,Equity,0.02,26.11,136553,3565398.83,3565398.83,Materials,BSFWCF5,BMG0750C1082,New York Stock Exchange Inc.
OSK,OSHKOSH CORP,Equity,0.02,76.31,46473,3546354.63,3546354.63,Industrials,2663520,US6882392011,New York Stock Exchange Inc.
GRA,WR GRACE,Equity,0.02,77.82,45451,3536996.82,3536996.82,Materials,2232685,US38388F1084,New York Stock Exchange Inc.
HOG,HARLEY DAVIDSON INC,Equity,0.02,36.12,97910,3536509.2,3536509.2,Consumer Discretionary,2411053,US4128221086,New York Stock Exchange Inc.
MPWR,MONOLITHIC POWER SYSTEMS INC,Equity,0.02,140.92,25051,3530186.92,3530186.92,Information Technology,B01Z7J1,US6098391054,NASDAQ
LEG,LEGGETT & PLATT INC,Equity,0.02,43.15,81764,3528116.6,3528116.6,Consumer Discretionary,2510682,US5246601075,New York Stock Exchange Inc.
AA,ALCOA CORP,Equity,0.02,28.64,123107,3525784.48,3525784.48,Materials,BYNF418,US0138721065,New York Stock Exchange Inc.
XPO,XPO LOGISTICS INC,Equity,0.02,51.52,68093,3508151.36,3508151.36,Industrials,B6Z1355,US9837931008,New York Stock Exchange Inc.
PWR,QUANTA SERVICES INC,Equity,0.02,37.41,93120,3483619.2,3483619.2,Industrials,2150204,US74762E1029,New York Stock Exchange Inc.
ALKS,ALKERMES,Equity,0.02,34.61,100518,3478927.98,3478927.98,Health Care,B3P6D26,IE00B56GVS15,NASDAQ
NFG,NATIONAL FUEL GAS,Equity,0.02,60.89,56908,3465128.12,3465128.12,Utilities,2626103,US6361801011,New York Stock Exchange Inc.
JBLU,JETBLUE AIRWAYS CORP,Equity,0.02,16.63,208218,3462665.34,3462665.34,Industrials,2852760,US4771431016,NASDAQ
TRIP,TRIPADVISOR INC,Equity,0.02,51.32,67341,3455940.12,3455940.12,Communication,B6ZC3N6,US8969452015,NASDAQ
FLR,FLUOR CORP,Equity,0.02,38.1,90457,3446411.7,3446411.7,Industrials,2696838,US3434121022,New York Stock Exchange Inc.
LECO,LINCOLN ELECTRIC HOLDINGS INC,Equity,0.02,85.71,40068,3434228.28,3434228.28,Industrials,2516851,US5339001068,NASDAQ
CY,CYPRESS SEMICONDUCTOR CORP,Equity,0.02,15.17,224636,3407728.12,3407728.12,Information Technology,2244549,US2328061096,NASDAQ
NATI,NATIONAL INSTRUMENTS CORP,Equity,0.02,44.92,75414,3387596.88,3387596.88,Information Technology,2645078,US6365181022,NASDAQ
AYI,ACUITY BRANDS INC,Equity,0.02,130.74,25888,3384597.12,3384597.12,Industrials,2818461,US00508Y1029,New York Stock Exchange Inc.
MAN,MANPOWER INC,Equity,0.02,85.44,39335,3360782.4,3360782.4,Industrials,2562490,US56418H1005,New York Stock Exchange Inc.
G,GENPACT LTD,Equity,0.02,34.17,98262,3357612.54,3357612.54,Information Technology,B23DBK6,BMG3922B1072,New York Stock Exchange Inc.
UTHR,UNITED THERAPEUTICS CORP,Equity,0.02,118.85,28246,3357037.1,3357037.1,Health Care,2430412,US91307C1027,NASDAQ
PACW,PACWEST BANCORP,Equity,0.02,40.18,83430,3352217.4,3352217.4,Financials,2619772,US6952631033,NASDAQ
ITT,ITT INC,Equity,0.02,58.8,56871,3344014.8,3344014.8,Industrials,BZBY209,US45073V1089,New York Stock Exchange Inc.
AXS,AXIS CAPITAL HOLDINGS LTD,Equity,0.02,56.94,58641,3339018.54,3339018.54,Financials,2677606,BMG0692U1099,New York Stock Exchange Inc.
WWD,WOODWARD INC,Equity,0.02,96.1,34555,3320735.5,3320735.5,Industrials,2948089,US9807451037,NASDAQ
CHE,CHEMED CORP,Equity,0.02,328.77,10085,3315645.45,3315645.45,Health Care,2190084,US16359R1032,New York Stock Exchange Inc.
THG,HANOVER INSURANCE GROUP INC,Equity,0.02,116.14,28484,3308131.76,3308131.76,Financials,2020415,US4108671052,New York Stock Exchange Inc.
COUP,COUPA SOFTWARE INC,Equity,0.02,93.24,35399,3300602.76,3300602.76,Information Technology,BD87XR1,US22266L1061,NASDAQ
MAT,MATTEL INC,Equity,0.02,14.68,224810,3300210.8,3300210.8,Consumer Discretionary,2572303,US5770811025,NASDAQ
EQT,EQT CORP,Equity,0.02,20.04,164504,3296660.16,3296660.16,Energy,2319414,US26884L1098,New York Stock Exchange Inc.
CW,CURTISS WRIGHT CORP,Equity,0.02,115.12,28582,3290359.84,3290359.84,Industrials,2241205,US2315611010,New York Stock Exchange Inc.
OC,OWENS CORNING,Equity,0.02,47.83,68780,3289747.4,3289747.4,Industrials,B1FW7Q2,US6907421019,New York Stock Exchange Inc.
MSG,MADISON SQUARE GARDEN CLASS A,Equity,0.02,294.48,11136,3279329.28,3279329.28,Communication,BYQCZ35,US55825T1034,New York Stock Exchange Inc.
NYT,NEW YORK TIMES CLASS A,Equity,0.02,34.12,96050,3277226,3277226,Communication,2632003,US6501111073,New York Stock Exchange Inc.
CZR,CAESARS ENTERTAINMENT CORP,Equity,0.02,8.45,387815,3277036.75,3277036.75,Consumer Discretionary,B3TDL41,US1276861036,NASDAQ
IDA,IDACORP INC,Equity,0.02,99.61,32861,3273284.21,3273284.21,Utilities,2296937,US4511071064,New York Stock Exchange Inc.
PII,POLARIS INDUSTRIES INC,Equity,0.02,87.52,37256,3260645.12,3260645.12,Consumer Discretionary,2692933,US7310681025,New York Stock Exchange Inc.
IPGP,IPG PHOTONICS CORP,Equity,0.02,149.5,21779,3255960.5,3255960.5,Information Technology,2698782,US44980X1090,NASDAQ
ARRS,ARRIS INTERNATIONAL PLC,Equity,0.02,31.65,102804,3253746.6,3253746.6,Information Technology,BZ04Y37,GB00BZ04Y379,NASDAQ
ARRY,ARRAY BIOPHARMA INC,Equity,0.02,23.74,136978,3251857.72,3251857.72,Health Care,2678654,US04269X1054,NASDAQ
WBS,WEBSTER FINANCIAL CORP,Equity,0.02,56.51,57508,3249777.08,3249777.08,Financials,2945143,US9478901096,New York Stock Exchange Inc.
HRB,H&R BLOCK INC,Equity,0.02,24.32,133472,3246039.04,3246039.04,Consumer Discretionary,2105505,US0936711052,New York Stock Exchange Inc.
JWN,NORDSTROM INC,Equity,0.02,44.19,73151,3232542.69,3232542.69,Consumer Discretionary,2641827,US6556641008,New York Stock Exchange Inc.
BWXT,BWX TECHNOLOGIES INC,Equity,0.02,50.4,63897,3220408.8,3220408.8,Industrials,BZ0W624,US05605H1005,New York Stock Exchange Inc.
COTY,COTY INC CLASS A,Equity,0.02,11.27,285613,3218858.51,3218858.51,Consumer Staples,BBBSMJ2,US2220702037,New York Stock Exchange Inc.
KDP,KEURIG DR PEPPER INC,Equity,0.02,27.83,115330,3209633.9,3209633.9,Consumer Staples,BD3W133,US49271V1008,New York Stock Exchange Inc.
AGO,ASSURED GUARANTY LTD,Equity,0.02,45.15,70996,3205469.4,3205469.4,Financials,B00V7H8,BMG0585R1060,New York Stock Exchange Inc.
CASY,CASEYS GENERAL STORES INC,Equity,0.02,127.96,25026,3202326.96,3202326.96,Consumer Staples,2179414,US1475281036,NASDAQ
PEN,PENUMBRA INC,Equity,0.02,152.21,20974,3192452.54,3192452.54,Health Care,BZ0V201,US70975L1070,New York Stock Exchange Inc.
WSO,WATSCO INC,Equity,0.02,143.46,22191,3183520.86,3183520.86,Industrials,2943039,US9426222009,New York Stock Exchange Inc.
NXST,NEXSTAR MEDIA GROUP INC CLASS A,Equity,0.02,106.62,29594,3155312.28,3155312.28,Communication,2949758,US65336K1034,NASDAQ
NUAN,NUANCE COMMUNICATIONS INC,Equity,0.02,16.71,188809,3154998.39,3154998.39,Information Technology,2402121,US67020Y1001,NASDAQ
MDU,MDU RESOURCES GROUP INC,Equity,0.02,25.79,121476,3132866.04,3132866.04,Utilities,2547323,US5526901096,New York Stock Exchange Inc.
TOL,TOLL BROTHERS INC,Equity,0.02,36,86999,3131964,3131964,Consumer Discretionary,2896092,US8894781033,New York Stock Exchange Inc.
RIG,TRANSOCEAN LTD,Equity,0.02,9.49,329729,3129128.21,3129128.21,Energy,B3KFWW1,CH0048265513,New York Stock Exchange Inc.
ASH,ASHLAND GLOBAL INC,Equity,0.02,79.03,39570,3127217.1,3127217.1,Materials,BYND5N1,US0441861046,New York Stock Exchange Inc.
PE,PARSLEY ENERGY INC CLASS A,Equity,0.02,18.34,170318,3123632.12,3123632.12,Energy,BMMV736,US7018771029,New York Stock Exchange Inc.
GWR,GENESEE & WYOMING INC CLASS A,Equity,0.02,87.15,35770,3117355.5,3117355.5,Industrials,2374060,US3715591059,New York Stock Exchange Inc.
ESNT,ESSENT GROUP LTD,Equity,0.02,46.63,66808,3115257.04,3115257.04,Financials,BFWGXR8,BMG3198U1027,New York Stock Exchange Inc.
MTG,MGIC INVESTMENT CORP,Equity,0.02,13.41,231435,3103543.35,3103543.35,Financials,2548616,US5528481030,New York Stock Exchange Inc.
MDSO,MEDIDATA SOLUTIONS INC,Equity,0.02,77.38,39949,3091253.62,3091253.62,Health Care,B5424Q0,US58471A1051,NASDAQ
WH,WYNDHAM HOTELS RESORTS INC,Equity,0.02,51.97,59351,3084471.47,3084471.47,Consumer Discretionary,BF108P4,US98311A1051,New York Stock Exchange Inc.
NEWR,NEW RELIC INC,Equity,0.02,103.81,29712,3084402.72,3084402.72,Information Technology,BT6T3N7,US64829B1008,New York Stock Exchange Inc.
BMS,BEMIS INC,Equity,0.02,53.04,58051,3079025.04,3079025.04,Materials,2090173,US0814371052,New York Stock Exchange Inc.
LIVN,LIVANOVA PLC,Equity,0.02,95.37,32238,3074538.06,3074538.06,Health Care,BYMT0J1,GB00BYMT0J19,NASDAQ
ENTG,ENTEGRIS INC,Equity,0.02,35.16,87346,3071085.36,3071085.36,Information Technology,2599700,US29362U1043,NASDAQ
CACI,CACI INTERNATIONAL INC CLASS A,Equity,0.02,184.65,16623,3069436.95,3069436.95,Information Technology,2159267,US1271903049,New York Stock Exchange Inc.
FHN,FIRST HORIZON NATIONAL CORP,Equity,0.02,15.24,200484,3055376.16,3055376.16,Financials,2341484,US3205171057,New York Stock Exchange Inc.
LSTR,LANDSTAR SYSTEM INC,Equity,0.02,111.34,27419,3052831.46,3052831.46,Industrials,2503994,US5150981018,NASDAQ
HUN,HUNTSMAN CORP,Equity,0.02,22.45,135869,3050259.05,3050259.05,Materials,B0650B9,US4470111075,New York Stock Exchange Inc.
NWSA,NEWS CORP CLASS A,Equity,0.02,12.62,241582,3048764.84,3048764.84,Communication,BBGVT40,US65249B1098,NASDAQ
LAZ,LAZARD LTD CLASS A,Equity,0.02,37.45,81347,3046445.15,3046445.15,Financials,B081VQ7,BMG540501027,New York Stock Exchange Inc.
OGS,ONE GAS INC,Equity,0.02,89.2,33973,3030391.6,3030391.6,Utilities,BJ0KXV4,US68235P1084,New York Stock Exchange Inc.
HZNP,HORIZON PHARMA PLC,Equity,0.02,27.66,109555,3030291.3,3030291.3,Health Care,BQPVQZ6,IE00BQPVQZ61,NASDAQ
JBGS,JBG SMITH PROPERTIES,Equity,0.02,41.29,73311,3027011.19,3027011.19,Real Estate,BD3BX01,US46590V1008,New York Stock Exchange Inc.
CRI,CARTERS INC,Equity,0.02,96.87,31243,3026509.41,3026509.41,Consumer Discretionary,2980939,US1462291097,New York Stock Exchange Inc.
HQY,HEALTHEQUITY INC,Equity,0.02,82.87,36400,3016468,3016468,Health Care,BP8XZL1,US42226A1079,NASDAQ
NVT,NVENT ELECTRIC PLC,Equity,0.02,27.26,110636,3015937.36,3015937.36,Industrials,BDVJJQ5,IE00BDVJJQ56,New York Stock Exchange Inc.
CNK,CINEMARK HOLDINGS INC,Equity,0.02,40.79,73898,3014299.42,3014299.42,Communication,B1W7RQ0,US17243V1026,New York Stock Exchange Inc.
PNFP,PINNACLE FINANCIAL PARTNERS INC,Equity,0.02,59.14,50941,3012650.74,3012650.74,Financials,2675097,US72346Q1040,NASDAQ
NGVT,INGEVITY CORP,Equity,0.02,106.94,28164,3011858.16,3011858.16,Materials,BD4LHG4,US45688C1071,New York Stock Exchange Inc.
EV,EATON VANCE COM NON VOTING CORP,Equity,0.02,41.9,71814,3009006.6,3009006.6,Financials,2301057,US2782651036,New York Stock Exchange Inc.
MUR,MURPHY OIL CORP,Equity,0.02,30.25,99181,3000225.25,3000225.25,Energy,2611206,US6267171022,New York Stock Exchange Inc.
VSAT,VIASAT INC,Equity,0.02,77.87,38517,2999318.79,2999318.79,Information Technology,2946243,US92552V1008,NASDAQ
ELAN,ELANCO ANIMAL HEALTH INC,Equity,0.02,31.64,94777,2998744.28,2998744.28,Health Care,BF5L3T2,US28414H1032,New York Stock Exchange Inc.
HAE,HAEMONETICS CORP,Equity,0.02,85.09,35219,2996784.71,2996784.71,Health Care,2401195,US4050241003,New York Stock Exchange Inc.
MKSI,MKS INSTRUMENTS INC,Equity,0.02,87.62,33967,2976188.54,2976188.54,Information Technology,2404871,US55306N1046,NASDAQ
LFUS,LITTELFUSE INC,Equity,0.02,190.13,15653,2976104.89,2976104.89,Information Technology,2531832,US5370081045,NASDAQ
SWX,SOUTHWEST GAS HOLDINGS INC,Equity,0.02,83.34,35646,2970737.64,2970737.64,Utilities,2831888,US8448951025,New York Stock Exchange Inc.
ACM,AECOM,Equity,0.02,30.5,97318,2968199,2968199,Industrials,B1VZ431,US00766T1007,New York Stock Exchange Inc.
BC,BRUNSWICK CORP,Equity,0.02,52.94,56002,2964745.88,2964745.88,Consumer Discretionary,2149309,US1170431092,New York Stock Exchange Inc.
POR,PORTLAND GENERAL ELECTRIC,Equity,0.02,51.86,57025,2957316.5,2957316.5,Utilities,B125XQ6,US7365088472,New York Stock Exchange Inc.
SLM,SLM CORP,Equity,0.02,10.68,276173,2949527.64,2949527.64,Financials,2101967,US78442P1066,NASDAQ
CABO,CABLE ONE INC,Equity,0.02,940.02,3132,2944142.64,2944142.64,Communication,BZ07DS4,US12685J1051,New York Stock Exchange Inc.
EME,EMCOR GROUP INC,Equity,0.02,73.7,39748,2929427.6,2929427.6,Industrials,2474164,US29084Q1004,New York Stock Exchange Inc.
SKX,SKECHERS USA INC CLASS A,Equity,0.02,33.1,88347,2924285.7,2924285.7,Consumer Discretionary,2428042,US8305661055,New York Stock Exchange Inc.
Z,ZILLOW GROUP INC CLASS C,Equity,0.02,37.82,76803,2904689.46,2904689.46,Communication,BYXJF62,US98954M2008,NASDAQ
WSM,WILLIAMS SONOMA INC,Equity,0.02,56.44,51388,2900338.72,2900338.72,Consumer Discretionary,2967589,US9699041011,New York Stock Exchange Inc.
TREX,TREX INC,Equity,0.02,71.45,40557,2897797.65,2897797.65,Industrials,2483074,US89531P1057,New York Stock Exchange Inc.
RAMP,LIVERAMP HOLDINGS INC,Equity,0.02,61.72,46860,2892199.2,2892199.2,Information Technology,BGLN838,US53815P1084,New York Stock Exchange Inc.
CR,CRANE,Equity,0.02,84.78,33904,2874381.12,2874381.12,Industrials,2231897,US2243991054,New York Stock Exchange Inc.
MMS,MAXIMUS INC,Equity,0.02,70.78,40376,2857813.28,2857813.28,Information Technology,2018669,US5779331041,New York Stock Exchange Inc.
FNB,FNB CORP,Equity,0.02,12.01,237813,2856134.13,2856134.13,Financials,2041308,US3025201019,New York Stock Exchange Inc.
LSI,LIFE STORAGE INC,Equity,0.02,94.78,30003,2843684.34,2843684.34,Real Estate,BDCSFJ6,US53223X1072,New York Stock Exchange Inc.
UBSI,UNITED BANKSHARES INC,Equity,0.02,38.02,74002,2813556.04,2813556.04,Financials,2905794,US9099071071,NASDAQ
TNDM,TANDEM DIABETES CARE INC,Equity,0.02,71.31,39255,2799274.05,2799274.05,Health Care,BF3W461,US8753722037,NASDAQ
IBKR,INTERACTIVE BROKERS GROUP INC CLAS,Equity,0.02,54.92,50953,2798338.76,2798338.76,Financials,B1WT4X2,US45841N1072,IEX
AGCO,AGCO CORP,Equity,0.02,67.68,41306,2795590.08,2795590.08,Industrials,2010278,US0010841023,New York Stock Exchange Inc.
GT,GOODYEAR TIRE & RUBBER,Equity,0.01,17.79,156757,2788707.03,2788707.03,Consumer Discretionary,2378200,US3825501014,NASDAQ
HE,HAWAIIAN ELECTRIC INDUSTRIES INC,Equity,0.01,40.59,68622,2785366.98,2785366.98,Utilities,2415204,US4198701009,New York Stock Exchange Inc.
LOGM,LOGMEIN INC,Equity,0.01,81.71,33998,2777976.58,2777976.58,Information Technology,B600J15,US54142L1098,NASDAQ
RDN,RADIAN GROUP INC,Equity,0.01,20.94,132645,2777586.3,2777586.3,Financials,2173911,US7502361014,New York Stock Exchange Inc.
FSLR,FIRST SOLAR INC,Equity,0.01,54.68,50634,2768667.12,2768667.12,Information Technology,B1HMF22,US3364331070,NASDAQ
PFGC,PERFORMANCE FOOD GROUP,Equity,0.01,38.57,71321,2750850.97,2750850.97,Consumer Staples,BYVYD43,US71377A1034,New York Stock Exchange Inc.
RP,REALPAGE INC,Equity,0.01,62.27,44111,2746791.97,2746791.97,Information Technology,B4W2S29,US75606N1090,NASDAQ
JHG,JANUS HENDERSON GROUP PLC,Equity,0.01,25.47,107477,2737439.19,2737439.19,Financials,BYPZJQ6,JE00BYPZJM29,New York Stock Exchange Inc.
FFIN,FIRST FINANCIAL BANKSHARES INC,Equity,0.01,61.58,44147,2718572.26,2718572.26,Financials,2266026,US32020R1095,NASDAQ
COMM,COMMSCOPE HOLDING INC,Equity,0.01,21.87,124273,2717850.51,2717850.51,Information Technology,BFRBX34,US20337X1090,NASDAQ
BRKR,BRUKER CORP,Equity,0.01,39.26,69213,2717302.38,2717302.38,Health Care,2616137,US1167941087,NASDAQ
ZNGA,ZYNGA INC CLASS A,Equity,0.01,5.35,507147,2713236.45,2713236.45,Communication,B79PX49,US98986T1088,NASDAQ
UAA,UNDER ARMOUR INC CLASS A,Equity,0.01,22.35,121335,2711837.25,2711837.25,Consumer Discretionary,B0PZN11,US9043111072,New York Stock Exchange Inc.
STL,STERLING BAN,Equity,0.01,20.25,133307,2699466.75,2699466.75,Financials,BFNXVB8,US85917A1007,New York Stock Exchange Inc.
MBFI,MB FINANCIAL INC,Equity,0.01,47.22,57130,2697678.6,2697678.6,Financials,2817651,US55264U1088,NASDAQ
DLB,DOLBY LABORATORIES INC CLASS A,Equity,0.01,64.33,41866,2693239.78,2693239.78,Information Technology,B04NJM9,US25659T1079,New York Stock Exchange Inc.
SF,STIFEL FINANCIAL CORP,Equity,0.01,56.42,47592,2685140.64,2685140.64,Financials,2849234,US8606301021,New York Stock Exchange Inc.
WWE,WORLD WRESTLING ENTERTAINMENT INC,Equity,0.01,90.15,29735,2680610.25,2680610.25,Communication,2503529,US98156Q1085,New York Stock Exchange Inc.
ALE,ALLETE INC,Equity,0.01,83.15,32151,2673355.65,2673355.65,Utilities,B02R1L6,US0185223007,New York Stock Exchange Inc.
HHC,HOWARD HUGHES CORP,Equity,0.01,112.02,23824,2668764.48,2668764.48,Real Estate,B5VR4H9,US44267D1072,New York Stock Exchange Inc.
FGEN,FIBROGEN INC,Equity,0.01,55.68,47821,2662673.28,2662673.28,Health Care,BSDRYR8,US31572Q8087,NASDAQ
MDB,MONGODB INC CLASS A,Equity,0.01,137.98,19295,2662324.1,2662324.1,Information Technology,BF2FJ99,US60937P1066,NASDAQ
BCO,BRINKS,Equity,0.01,77.35,34350,2656972.5,2656972.5,Industrials,2691305,US1096961040,New York Stock Exchange Inc.
ETRN,EQUITRANS MIDSTREAM CORP,Equity,0.01,20.15,131536,2650450.4,2650450.4,Energy,BFMWBV6,US2946001011,New York Stock Exchange Inc.
OLLI,OLLIES BARGAIN OUTLET HOLDINGS INC,Equity,0.01,81.19,32620,2648417.8,2648417.8,Consumer Discretionary,BZ22B38,US6811161099,NASDAQ
TDOC,TELADOC HEALTH INC,Equity,0.01,63.1,41971,2648370.1,2648370.1,Health Care,BYQRFY1,US87918A1051,New York Stock Exchange Inc.
KNX,KNIGHT-SWIFT TRANSPORTATION HOLDIN,Equity,0.01,34.59,76430,2643713.7,2643713.7,Industrials,BF0LKD0,US4990491049,New York Stock Exchange Inc.
DECK,DECKERS OUTDOOR CORP,Equity,0.01,144.6,18161,2626080.6,2626080.6,Consumer Discretionary,2267278,US2435371073,New York Stock Exchange Inc.
WAL,WESTERN ALLIANCE,Equity,0.01,45.58,57538,2622582.04,2622582.04,Financials,B0CCGJ4,US9576381092,New York Stock Exchange Inc.
NJR,NEW JERSEY RESOURCES CORP,Equity,0.01,49.86,52428,2614060.08,2614060.08,Utilities,2630513,US6460251068,New York Stock Exchange Inc.
NWE,NORTHWESTERN CORP,Equity,0.01,70.32,37063,2606270.16,2606270.16,Utilities,B03PGL4,US6680743050,New York Stock Exchange Inc.
NEU,NEWMARKET CORP,Equity,0.01,440.98,5897,2600459.06,2600459.06,Materials,B01CGF1,US6515871076,New York Stock Exchange Inc.
GPK,GRAPHIC PACKAGING HOLDING,Equity,0.01,12.79,201832,2581431.28,2581431.28,Materials,B2Q8249,US3886891015,New York Stock Exchange Inc.
CBRL,CRACKER BARREL OLD COUNTRY STORE I,Equity,0.01,156.49,16448,2573947.52,2573947.52,Consumer Discretionary,2231091,US22410J1060,NASDAQ
FR,FIRST INDUSTRIAL REALTY TRUST INC,Equity,0.01,34.65,74207,2571272.55,2571272.55,Real Estate,2360757,US32054K1034,New York Stock Exchange Inc.
PBF,PBF ENERGY INC CLASS A,Equity,0.01,33.52,76670,2569978.4,2569978.4,Energy,B7F4TJ7,US69318G1067,New York Stock Exchange Inc.
KEX,KIRBY CORP,Equity,0.01,74.73,34277,2561520.21,2561520.21,Industrials,2493534,US4972661064,New York Stock Exchange Inc.
JCOM,J2 GLOBAL INC,Equity,0.01,85.85,29782,2556784.7,2556784.7,Information Technology,B75DGJ3,US48123V1026,NASDAQ
BKU,BANKUNITED INC,Equity,0.01,36.22,70558,2555610.76,2555610.76,Financials,B3NNTZ4,US06652K1034,New York Stock Exchange Inc.
EVR,EVERCORE INC CLASS A,Equity,0.01,92.19,27695,2553202.05,2553202.05,Financials,B1BHXZ2,US29977A1051,New York Stock Exchange Inc.
MANH,MANHATTAN ASSOCIATES INC,Equity,0.01,55.52,45887,2547646.24,2547646.24,Information Technology,2239471,US5627501092,NASDAQ
CHGG,CHEGG INC,Equity,0.01,41.22,61614,2539729.08,2539729.08,Consumer Discretionary,BG6N6K6,US1630921096,New York Stock Exchange Inc.
AMED,AMEDISYS INC,Equity,0.01,124.3,20366,2531493.8,2531493.8,Health Care,2024332,US0234361089,NASDAQ
SAIC,SCIENCE APPLICATIONS INTERNATIONAL,Equity,0.01,73.46,34400,2527024,2527024,Information Technology,BDTZZG7,US8086251076,New York Stock Exchange Inc.
IART,INTEGRA LIFESCIENCES HOLDINGS CORP,Equity,0.01,55.7,45316,2524101.2,2524101.2,Health Care,2248693,US4579852082,NASDAQ
SNX,SYNNEX CORP,Equity,0.01,95.83,26325,2522724.75,2522724.75,Information Technology,2002554,US87162W1009,New York Stock Exchange Inc.
WYND,WYNDHAM DESTINATIONS INC,Equity,0.01,42.14,59705,2515968.7,2515968.7,Consumer Discretionary,B198391,US98310W1080,New York Stock Exchange Inc.
WTFC,WINTRUST FINANCIAL CORP,Equity,0.01,73.89,33849,2501102.61,2501102.61,Financials,2425258,US97650W1080,NASDAQ
USG,USG CORP,Equity,0.01,43.12,57881,2495828.72,2495828.72,Industrials,2910602,US9032934054,New York Stock Exchange Inc.
JBL,JABIL INC,Equity,0.01,26.89,92507,2487513.23,2487513.23,Information Technology,2471789,US4663131039,New York Stock Exchange Inc.
ICUI,ICU MEDICAL INC,Equity,0.01,239.08,10393,2484758.44,2484758.44,Health Care,2451918,US44930G1076,NASDAQ
